Region,Date,Confirmed,Recovered/Migrated,Deceased
Uttar Pradesh,20200604,8729.0,5176.0,229.0
West Bengal,20200604,6508.0,2580.0,345.0
National Total,20200604,209436.0,104107.0,6075.0
Andaman and Nicobar Islands,20200605,33.0,33.0,0.0
Andhra Pradesh,20200605,4223.0,2539.0,71.0
Arunachal Pradesh,20200605,42.0,1.0,0.0
Assam,20200605,1988.0,442.0,4.0
Bihar,20200605,4493.0,2210.0,29.0
Chandigarh,20200605,301.0,214.0,5.0
Chhattisgarh,20200605,756.0,213.0,2.0
Dadra and Nagar Haveli and Daman and Diu,20200605,12.0,1.0,0.0
Delhi,20200605,25004.0,9898.0,650.0
Goa,20200605,166.0,57.0,0.0
Gujarat,20200605,18584.0,12667.0,1155.0
Haryana,20200605,3281.0,2134.0,24.0
Himachal Pradesh,20200605,383.0,179.0,5.0
Jammu and Kashmir,20200605,3142.0,1048.0,35.0
Jharkhand,20200605,793.0,354.0,6.0
Karnataka,20200605,4320.0,1610.0,57.0
Kerala,20200605,1588.0,690.0,14.0
Ladakh,20200605,90.0,48.0,1.0
Madhya Pradesh,20200605,8762.0,5637.0,377.0
Maharashtra,20200605,77793.0,33681.0,2710.0
Manipur,20200605,124.0,38.0,0.0
Meghalaya,20200605,33.0,13.0,1.0
Mizoram,20200605,17.0,1.0,0.0
Nagaland,20200605,80.0,0.0,0.0
Odisha,20200605,2478.0,1416.0,7.0
Puducherry,20200605,82.0,25.0,0.0
Punjab,20200605,2415.0,2043.0,47.0
Rajasthan,20200605,9862.0,7104.0,213.0
Sikkim,20200605,2.0,0.0,0.0
Tamil Nadu,20200605,27256.0,14902.0,220.0
Telangana,20200605,3147.0,1587.0,105.0
Tripura,20200605,644.0,173.0,0.0
Uttarakhand,20200605,1153.0,297.0,10.0
Uttar Pradesh,20200605,9237.0,5439.0,245.0
West Bengal,20200605,6876.0,2768.0,355.0
National Total,20200605,219160.0,109462.0,6348.0
Andaman and Nicobar Islands,20200606,33.0,33.0,0.0
Andhra Pradesh,20200606,4303.0,2576.0,73.0
Arunachal Pradesh,20200606,45.0,1.0,0.0
Assam,20200606,2153.0,498.0,4.0
Bihar,20200606,4596.0,2225.0,29.0
Chandigarh,20200606,304.0,222.0,5.0
Chhattisgarh,20200606,879.0,244.0,2.0
Dadra and Nagar Haveli and Daman and Diu,20200606,14.0,1.0,0.0
Delhi,20200606,26334.0,10315.0,708.0
Goa,20200606,196.0,65.0,0.0
Gujarat,20200606,19094.0,13003.0,1190.0
Haryana,20200606,3597.0,2134.0,24.0
Himachal Pradesh,20200606,393.0,189.0,5.0
Jammu and Kashmir,20200606,3324.0,1086.0,36.0
Jharkhand,20200606,881.0,410.0,7.0
Karnataka,20200606,4835.0,1688.0,57.0
Kerala,20200606,1699.0,712.0,14.0
Ladakh,20200606,97.0,48.0,1.0
Madhya Pradesh,20200606,8996.0,5878.0,384.0
Maharashtra,20200606,80229.0,35156.0,2849.0
Manipur,20200606,132.0,41.0,0.0
Meghalaya,20200606,33.0,13.0,1.0
Mizoram,20200606,22.0,1.0,0.0
Nagaland,20200606,94.0,0.0,0.0
Odisha,20200606,2608.0,1604.0,8.0
Puducherry,20200606,99.0,36.0,0.0
Punjab,20200606,2461.0,2069.0,48.0
Rajasthan,20200606,10084.0,7359.0,218.0
Sikkim,20200606,3.0,0.0,0.0
Tamil Nadu,20200606,28694.0,15762.0,232.0
Telangana,20200606,3290.0,1627.0,113.0
Tripura,20200606,692.0,173.0,0.0
Uttarakhand,20200606,1215.0,344.0,11.0
Uttar Pradesh,20200606,9733.0,5648.0,257.0
West Bengal,20200606,7303.0,2912.0,366.0
National Total,20200606,228465.0,114073.0,6642.0
Andaman and Nicobar Islands,20200607,33.0,33.0,0.0
Andhra Pradesh,20200607,4510.0,2620.0,73.0
Arunachal Pradesh,20200607,47.0,1.0,0.0
Assam,20200607,2397.0,547.0,4.0
Bihar,20200607,4915.0,2425.0,30.0
Chandigarh,20200607,309.0,273.0,5.0
Chhattisgarh,20200607,923.0,266.0,4.0
Dadra and Nagar Haveli and Daman and Diu,20200607,19.0,1.0,0.0
Delhi,20200607,27654.0,10664.0,761.0
Goa,20200607,267.0,65.0,0.0
Gujarat,20200607,19592.0,13316.0,1219.0
Haryana,20200607,3952.0,2134.0,24.0
Himachal Pradesh,20200607,400.0,194.0,5.0
Jammu and Kashmir,20200607,3467.0,1126.0,39.0
Jharkhand,20200607,1000.0,473.0,7.0
Karnataka,20200607,5213.0,1968.0,59.0
Kerala,20200607,1807.0,762.0,15.0
Ladakh,20200607,99.0,48.0,1.0
Madhya Pradesh,20200607,9228.0,6108.0,399.0
Maharashtra,20200607,82968.0,37390.0,2969.0
Manipur,20200607,157.0,52.0,0.0
Meghalaya,20200607,33.0,13.0,1.0
Mizoram,20200607,24.0,1.0,0.0
Nagaland,20200607,107.0,0.0,0.0
Odisha,20200607,2781.0,1716.0,8.0
Puducherry,20200607,99.0,36.0,0.0
Punjab,20200607,2515.0,2092.0,50.0
Rajasthan,20200607,10331.0,7501.0,231.0
Sikkim,20200607,7.0,0.0,0.0
Tamil Nadu,20200607,30152.0,16395.0,251.0
Telangana,20200607,3496.0,1710.0,123.0
Tripura,20200607,747.0,173.0,0.0
Uttarakhand,20200607,1303.0,423.0,11.0
Uttar Pradesh,20200607,9733.0,5648.0,257.0
West Bengal,20200607,7738.0,3119.0,383.0
National Total,20200607,238023.0,119293.0,6929.0
Andaman and Nicobar Islands,20200608,33.0,33.0,0.0
Andhra Pradesh,20200608,4708.0,2682.0,75.0
Arunachal Pradesh,20200608,51.0,1.0,0.0
Assam,20200608,2565.0,615.0,4.0
Bihar,20200608,5088.0,2480.0,30.0
Chandigarh,20200608,314.0,273.0,5.0
Chhattisgarh,20200608,1073.0,283.0,4.0
Dadra and Nagar Haveli and Daman and Diu,20200608,20.0,2.0,0.0
Delhi,20200608,28936.0,10999.0,812.0
Goa,20200608,300.0,65.0,0.0
Gujarat,20200608,20070.0,13635.0,1249.0
Haryana,20200608,4448.0,2134.0,28.0
Himachal Pradesh,20200608,413.0,224.0,5.0
Jammu and Kashmir,20200608,4087.0,1216.0,41.0
Jharkhand,20200608,1099.0,490.0,7.0
Karnataka,20200608,5452.0,2132.0,61.0
Kerala,20200608,1914.0,803.0,15.0
Ladakh,20200608,103.0,50.0,1.0
Madhya Pradesh,20200608,9401.0,6331.0,412.0
Maharashtra,20200608,85975.0,39314.0,3060.0
Manipur,20200608,172.0,52.0,0.0
Meghalaya,20200608,36.0,13.0,1.0
Mizoram,20200608,34.0,1.0,0.0
Nagaland,20200608,118.0,8.0,0.0
Odisha,20200608,2856.0,1894.0,9.0
Puducherry,20200608,99.0,36.0,0.0
Punjab,20200608,2608.0,2106.0,51.0
Rajasthan,20200608,10599.0,7641.0,240.0
Sikkim,20200608,7.0,0.0,0.0
Tamil Nadu,20200608,31667.0,16999.0,269.0
Telangana,20200608,3650.0,1710.0,137.0
Tripura,20200608,800.0,192.0,0.0
Uttarakhand,20200608,1355.0,528.0,13.0
Uttar Pradesh,20200608,10536.0,6185.0,275.0
West Bengal,20200608,8187.0,3303.0,396.0
National Total,20200608,248774.0,124430.0,7200.0
Andaman and Nicobar Islands,20200609,33.0,33.0,0.0
Andhra Pradesh,20200609,4851.0,2745.0,75.0
Arunachal Pradesh,20200609,51.0,1.0,0.0
Assam,20200609,2776.0,665.0,4.0
Bihar,20200609,5202.0,2499.0,31.0
Chandigarh,20200609,317.0,273.0,5.0
Chhattisgarh,20200609,1160.0,308.0,4.0
Dadra and Nagar Haveli and Daman and Diu,20200609,22.0,2.0,0.0
Delhi,20200609,29943.0,11357.0,874.0
Goa,20200609,330.0,67.0,0.0
Gujarat,20200609,20545.0,13956.0,1280.0
Haryana,20200609,4854.0,2134.0,39.0
Himachal Pradesh,20200609,421.0,227.0,5.0
Jammu and Kashmir,20200609,4285.0,1324.0,45.0
Jharkhand,20200609,1256.0,519.0,7.0
Karnataka,20200609,5760.0,2519.0,64.0
Kerala,20200609,2005.0,814.0,16.0
Ladakh,20200609,103.0,52.0,1.0
Madhya Pradesh,20200609,9638.0,6536.0,414.0
Maharashtra,20200609,88528.0,40975.0,3169.0
Manipur,20200609,272.0,58.0,0.0
Meghalaya,20200609,36.0,13.0,1.0
Mizoram,20200609,42.0,1.0,0.0
Nagaland,20200609,123.0,8.0,0.0
Odisha,20200609,2994.0,1993.0,9.0
Puducherry,20200609,127.0,52.0,0.0
Punjab,20200609,2663.0,2128.0,53.0
Rajasthan,20200609,10763.0,8004.0,246.0
Sikkim,20200609,7.0,0.0,0.0
Tamil Nadu,20200609,33229.0,17527.0,286.0
Telangana,20200609,3650.0,1710.0,137.0
Tripura,20200609,838.0,192.0,0.0
Uttarakhand,20200609,1411.0,714.0,13.0
Uttar Pradesh,20200609,10947.0,6344.0,283.0
West Bengal,20200609,8613.0,3465.0,405.0
National Total,20200609,257795.0,129215.0,7466.0
Andaman and Nicobar Islands,20200610,33.0,33.0,0.0
Andhra Pradesh,20200610,5070.0,2802.0,77.0
Arunachal Pradesh,20200610,57.0,1.0,0.0
Assam,20200610,2937.0,1085.0,4.0
Bihar,20200610,5459.0,2864.0,32.0
Chandigarh,20200610,323.0,286.0,5.0
Chhattisgarh,20200610,1240.0,386.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200610,22.0,2.0,0.0
Delhi,20200610,31309.0,11861.0,905.0
Goa,20200610,359.0,67.0,0.0
Gujarat,20200610,21014.0,14365.0,1313.0
Haryana,20200610,5209.0,2134.0,45.0
Himachal Pradesh,20200610,445.0,249.0,5.0
Jammu and Kashmir,20200610,4346.0,1506.0,48.0
Jharkhand,20200610,1411.0,559.0,8.0
Karnataka,20200610,5921.0,2604.0,66.0
Kerala,20200610,2096.0,848.0,16.0
Ladakh,20200610,108.0,52.0,1.0
Madhya Pradesh,20200610,9849.0,6729.0,420.0
Maharashtra,20200610,90787.0,42638.0,3289.0
Manipur,20200610,304.0,61.0,0.0
Meghalaya,20200610,43.0,13.0,1.0
Mizoram,20200610,88.0,1.0,0.0
Nagaland,20200610,127.0,10.0,0.0
Odisha,20200610,3140.0,2133.0,9.0
Puducherry,20200610,127.0,52.0,0.0
Punjab,20200610,2719.0,2167.0,55.0
Rajasthan,20200610,11245.0,8328.0,255.0
Sikkim,20200610,13.0,0.0,0.0
Tamil Nadu,20200610,34914.0,18325.0,307.0
Telangana,20200610,3920.0,1809.0,148.0
Tripura,20200610,864.0,192.0,1.0
Uttarakhand,20200610,1537.0,755.0,13.0
Uttar Pradesh,20200610,11335.0,6669.0,301.0
West Bengal,20200610,8985.0,3620.0,415.0
National Total,20200610,267356.0,135206.0,7745.0
Andaman and Nicobar Islands,20200611,34.0,33.0,0.0
Andhra Pradesh,20200611,5269.0,2899.0,78.0
Arunachal Pradesh,20200611,57.0,2.0,0.0
Assam,20200611,3092.0,1249.0,4.0
Bihar,20200611,5710.0,3071.0,33.0
Chandigarh,20200611,327.0,286.0,5.0
Chhattisgarh,20200611,1262.0,402.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200611,28.0,2.0,0.0
Delhi,20200611,32810.0,12245.0,984.0
Goa,20200611,387.0,67.0,0.0
Gujarat,20200611,21521.0,14735.0,1347.0
Haryana,20200611,5579.0,2188.0,52.0
Himachal Pradesh,20200611,451.0,254.0,6.0
Jammu and Kashmir,20200611,4507.0,1671.0,51.0
Jharkhand,20200611,1489.0,592.0,8.0
Karnataka,20200611,6041.0,2862.0,69.0
Kerala,20200611,2161.0,905.0,18.0
Ladakh,20200611,115.0,52.0,1.0
Madhya Pradesh,20200611,10049.0,6892.0,427.0
Maharashtra,20200611,94041.0,44517.0,3438.0
Manipur,20200611,311.0,63.0,0.0
Meghalaya,20200611,44.0,13.0,1.0
Mizoram,20200611,93.0,1.0,0.0
Nagaland,20200611,128.0,22.0,0.0
Odisha,20200611,3250.0,2282.0,9.0
Puducherry,20200611,127.0,53.0,0.0
Punjab,20200611,2805.0,2232.0,55.0
Rajasthan,20200611,11600.0,8569.0,259.0
Sikkim,20200611,13.0,0.0,0.0
Tamil Nadu,20200611,36841.0,19333.0,326.0
Telangana,20200611,4111.0,1817.0,156.0
Tripura,20200611,895.0,239.0,1.0
Uttarakhand,20200611,1562.0,831.0,15.0
Uttar Pradesh,20200611,11610.0,6871.0,321.0
West Bengal,20200611,9328.0,3779.0,432.0
National Total,20200611,277648.0,141029.0,8102.0
Andaman and Nicobar Islands,20200612,38.0,33.0,0.0
Andhra Pradesh,20200612,5429.0,3048.0,80.0
Arunachal Pradesh,20200612,61.0,4.0,0.0
Assam,20200612,3319.0,1432.0,6.0
Bihar,20200612,5983.0,3266.0,36.0
Chandigarh,20200612,332.0,286.0,5.0
Chhattisgarh,20200612,1398.0,447.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200612,30.0,2.0,0.0
Delhi,20200612,34687.0,12731.0,1085.0
Goa,20200612,417.0,67.0,0.0
Gujarat,20200612,22032.0,15101.0,1385.0
Haryana,20200612,5968.0,2260.0,64.0
Himachal Pradesh,20200612,470.0,280.0,6.0
Jammu and Kashmir,20200612,4574.0,1820.0,52.0
Jharkhand,20200612,1599.0,630.0,8.0
Karnataka,20200612,6245.0,2977.0,72.0
Kerala,20200612,2244.0,968.0,18.0
Ladakh,20200612,135.0,54.0,1.0
Madhya Pradesh,20200612,10241.0,7042.0,431.0
Maharashtra,20200612,97648.0,46078.0,3590.0
Manipur,20200612,366.0,73.0,0.0
Meghalaya,20200612,44.0,18.0,1.0
Mizoram,20200612,102.0,1.0,0.0
Nagaland,20200612,128.0,22.0,0.0
Odisha,20200612,3386.0,2354.0,9.0
Puducherry,20200612,157.0,67.0,2.0
Punjab,20200612,2887.0,2259.0,59.0
Rajasthan,20200612,11838.0,8775.0,265.0
Sikkim,20200612,14.0,2.0,0.0
Tamil Nadu,20200612,38716.0,20705.0,349.0
Telangana,20200612,4320.0,1993.0,165.0
Tripura,20200612,913.0,278.0,1.0
Uttarakhand,20200612,1643.0,842.0,15.0
Uttar Pradesh,20200612,12088.0,7292.0,345.0
West Bengal,20200612,9768.0,3988.0,442.0
National Total,20200612,289220.0,147195.0,8498.0
Andaman and Nicobar Islands,20200613,38.0,33.0,0.0
Andhra Pradesh,20200613,5680.0,3105.0,80.0
Arunachal Pradesh,20200613,67.0,4.0,0.0
Assam,20200613,3498.0,1537.0,8.0
Bihar,20200613,6103.0,3587.0,36.0
Chandigarh,20200613,334.0,286.0,5.0
Chhattisgarh,20200613,1429.0,550.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200613,30.0,2.0,0.0
Delhi,20200613,36824.0,13398.0,1214.0
Goa,20200613,463.0,69.0,0.0
Gujarat,20200613,22527.0,15493.0,1415.0
Haryana,20200613,6334.0,2475.0,70.0
Himachal Pradesh,20200613,486.0,297.0,6.0
Jammu and Kashmir,20200613,4730.0,2086.0,53.0
Jharkhand,20200613,1617.0,672.0,8.0
Karnataka,20200613,6516.0,3440.0,79.0
Kerala,20200613,2322.0,1000.0,19.0
Ladakh,20200613,239.0,62.0,1.0
Madhya Pradesh,20200613,10443.0,7201.0,440.0
Maharashtra,20200613,101141.0,47796.0,3717.0
Manipur,20200613,385.0,77.0,0.0
Meghalaya,20200613,44.0,22.0,1.0
Mizoram,20200613,104.0,1.0,0.0
Nagaland,20200613,156.0,49.0,0.0
Odisha,20200613,3498.0,2474.0,10.0
Puducherry,20200613,157.0,67.0,2.0
Punjab,20200613,2986.0,2282.0,63.0
Rajasthan,20200613,12068.0,8898.0,272.0
Sikkim,20200613,63.0,2.0,0.0
Tamil Nadu,20200613,40698.0,22047.0,367.0
Telangana,20200613,4484.0,2278.0,174.0
Tripura,20200613,961.0,278.0,1.0
Uttarakhand,20200613,1724.0,947.0,21.0
Uttar Pradesh,20200613,12616.0,7609.0,365.0
West Bengal,20200613,10244.0,4206.0,451.0
National Total,20200613,301009.0,154330.0,8884.0
Andaman and Nicobar Islands,20200614,38.0,33.0,0.0
Andhra Pradesh,20200614,5965.0,3195.0,82.0
Arunachal Pradesh,20200614,87.0,4.0,0.0
Assam,20200614,3718.0,1584.0,8.0
Bihar,20200614,6290.0,3956.0,39.0
Chandigarh,20200614,345.0,286.0,5.0
Chhattisgarh,20200614,1512.0,631.0,6.0
Dadra and Nagar Haveli and Daman and Diu,20200614,35.0,2.0,0.0
Delhi,20200614,38958.0,14945.0,1271.0
Goa,20200614,523.0,70.0,0.0
Gujarat,20200614,23038.0,15883.0,1448.0
Haryana,20200614,6749.0,2803.0,78.0
Himachal Pradesh,20200614,502.0,313.0,6.0
Jammu and Kashmir,20200614,4878.0,2269.0,55.0
Jharkhand,20200614,1711.0,816.0,8.0
Karnataka,20200614,6824.0,3648.0,81.0
Kerala,20200614,2407.0,1046.0,19.0
Ladakh,20200614,437.0,68.0,1.0
Madhya Pradesh,20200614,10641.0,7377.0,447.0
Maharashtra,20200614,104568.0,49346.0,3830.0
Manipur,20200614,449.0,91.0,0.0
Meghalaya,20200614,44.0,22.0,1.0
Mizoram,20200614,107.0,1.0,0.0
Nagaland,20200614,163.0,76.0,0.0
Odisha,20200614,3723.0,2594.0,10.0
Puducherry,20200614,176.0,82.0,2.0
Punjab,20200614,3063.0,2327.0,65.0
Rajasthan,20200614,12401.0,9337.0,282.0
Sikkim,20200614,63.0,4.0,0.0
Tamil Nadu,20200614,42687.0,23409.0,397.0
Telangana,20200614,4737.0,2352.0,182.0
Tripura,20200614,1046.0,315.0,1.0
Uttarakhand,20200614,1785.0,1077.0,23.0
Uttar Pradesh,20200614,13118.0,7875.0,385.0
West Bengal,20200614,10698.0,4542.0,463.0
National Total,20200614,313486.0,162379.0,9195.0
Andaman and Nicobar Islands,20200615,38.0,33.0,0.0
Andhra Pradesh,20200615,6163.0,3314.0,84.0
Arunachal Pradesh,20200615,91.0,7.0,0.0
Assam,20200615,4049.0,1960.0,8.0
Bihar,20200615,6470.0,4170.0,39.0
Chandigarh,20200615,352.0,293.0,5.0
Chhattisgarh,20200615,1662.0,763.0,8.0
Dadra and Nagar Haveli and Daman and Diu,20200615,36.0,2.0,0.0
Delhi,20200615,41182.0,15823.0,1327.0
Goa,20200615,564.0,74.0,0.0
Gujarat,20200615,23544.0,16325.0,1477.0
Haryana,20200615,7208.0,3003.0,88.0
Himachal Pradesh,20200615,518.0,337.0,7.0
Jammu and Kashmir,20200615,5041.0,2389.0,59.0
Jharkhand,20200615,1745.0,905.0,8.0
Karnataka,20200615,7000.0,3955.0,86.0
Kerala,20200615,2461.0,1102.0,19.0
Ladakh,20200615,549.0,80.0,1.0
Madhya Pradesh,20200615,10802.0,7677.0,459.0
Maharashtra,20200615,107958.0,50978.0,3950.0
Manipur,20200615,458.0,91.0,0.0
Meghalaya,20200615,44.0,25.0,1.0
Mizoram,20200615,112.0,1.0,0.0
Nagaland,20200615,168.0,88.0,0.0
Odisha,20200615,3909.0,2708.0,11.0
Puducherry,20200615,194.0,91.0,5.0
Punjab,20200615,3140.0,2356.0,67.0
Rajasthan,20200615,12694.0,9566.0,292.0
Sikkim,20200615,68.0,4.0,0.0
Tamil Nadu,20200615,44661.0,24547.0,435.0
Telangana,20200615,4974.0,2377.0,185.0
Tripura,20200615,1076.0,315.0,1.0
Uttarakhand,20200615,1819.0,1111.0,24.0
Uttar Pradesh,20200615,13615.0,8268.0,399.0
West Bengal,20200615,11087.0,5060.0,475.0
National Total,20200615,325452.0,169798.0,9520.0
Andaman and Nicobar Islands,20200616,41.0,33.0,0.0
Andhra Pradesh,20200616,6456.0,3316.0,88.0
Arunachal Pradesh,20200616,91.0,7.0,0.0
Assam,20200616,4158.0,2166.0,8.0
Bihar,20200616,6650.0,4409.0,40.0
Chandigarh,20200616,354.0,296.0,6.0
Chhattisgarh,20200616,1756.0,890.0,8.0
Dadra and Nagar Haveli and Daman and Diu,20200616,36.0,5.0,0.0
Delhi,20200616,42829.0,16427.0,1400.0
Goa,20200616,592.0,85.0,0.0
Gujarat,20200616,24055.0,16664.0,1505.0
Haryana,20200616,7722.0,3565.0,100.0
Himachal Pradesh,20200616,556.0,353.0,8.0
Jammu and Kashmir,20200616,5220.0,2604.0,62.0
Jharkhand,20200616,1763.0,905.0,8.0
Karnataka,20200616,7213.0,4135.0,89.0
Kerala,20200616,2543.0,1175.0,20.0
Ladakh,20200616,555.0,82.0,1.0
Madhya Pradesh,20200616,10935.0,7903.0,465.0
Maharashtra,20200616,110744.0,56049.0,4128.0
Manipur,20200616,490.0,151.0,0.0
Meghalaya,20200616,44.0,25.0,1.0
Mizoram,20200616,117.0,1.0,0.0
Nagaland,20200616,177.0,92.0,0.0
Odisha,20200616,4055.0,2854.0,11.0
Puducherry,20200616,202.0,95.0,5.0
Punjab,20200616,3267.0,2443.0,71.0
Rajasthan,20200616,12981.0,9785.0,301.0
Sikkim,20200616,68.0,4.0,0.0
Tamil Nadu,20200616,46504.0,25344.0,479.0
Telangana,20200616,5193.0,2766.0,187.0
Tripura,20200616,1086.0,433.0,1.0
Uttarakhand,20200616,1845.0,1189.0,24.0
Uttar Pradesh,20200616,13615.0,8268.0,399.0
West Bengal,20200616,11494.0,5494.0,485.0
National Total,20200616,335407.0,180013.0,9900.0
Andaman and Nicobar Islands,20200617,44.0,33.0,0.0
Andhra Pradesh,20200617,6841.0,3509.0,88.0
Arunachal Pradesh,20200617,95.0,7.0,0.0
Assam,20200617,4319.0,2166.0,8.0
Bihar,20200617,6778.0,4644.0,41.0
Chandigarh,20200617,358.0,302.0,6.0
Chhattisgarh,20200617,1781.0,1036.0,9.0
Dadra and Nagar Haveli and Daman and Diu,20200617,45.0,9.0,0.0
Delhi,20200617,44688.0,16500.0,1837.0
Goa,20200617,629.0,85.0,0.0
Gujarat,20200617,24577.0,17082.0,1533.0
Haryana,20200617,8272.0,3748.0,118.0
Himachal Pradesh,20200617,560.0,372.0,8.0
Jammu and Kashmir,20200617,5298.0,2781.0,63.0
Jharkhand,20200617,1839.0,1121.0,9.0
Karnataka,20200617,7530.0,4456.0,94.0
Kerala,20200617,2622.0,1236.0,20.0
Ladakh,20200617,649.0,85.0,1.0
Madhya Pradesh,20200617,11083.0,8152.0,476.0
Maharashtra,20200617,113445.0,57851.0,5537.0
Manipur,20200617,500.0,159.0,0.0
Meghalaya,20200617,44.0,25.0,1.0
Mizoram,20200617,121.0,1.0,0.0
Nagaland,20200617,179.0,92.0,0.0
Odisha,20200617,4163.0,2974.0,11.0
Puducherry,20200617,216.0,99.0,6.0
Punjab,20200617,3371.0,2461.0,72.0
Rajasthan,20200617,13216.0,9849.0,308.0
Sikkim,20200617,70.0,4.0,0.0
Tamil Nadu,20200617,48019.0,26782.0,528.0
Telangana,20200617,5406.0,3027.0,191.0
Tripura,20200617,1092.0,433.0,1.0
Uttarakhand,20200617,1942.0,1216.0,25.0
Uttar Pradesh,20200617,14091.0,8610.0,417.0
West Bengal,20200617,11909.0,6028.0,495.0
National Total,20200617,345792.0,186935.0,11903.0
Andaman and Nicobar Islands,20200618,44.0,33.0,0.0
Andhra Pradesh,20200618,7071.0,3641.0,90.0
Arunachal Pradesh,20200618,99.0,7.0,0.0
Assam,20200618,4605.0,2642.0,8.0
Bihar,20200618,6942.0,4926.0,44.0
Chandigarh,20200618,368.0,303.0,6.0
Chhattisgarh,20200618,1864.0,1180.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200618,57.0,12.0,0.0
Delhi,20200618,47102.0,17457.0,1904.0
Goa,20200618,656.0,96.0,0.0
Gujarat,20200618,25093.0,17430.0,1560.0
Haryana,20200618,8832.0,3952.0,130.0
Himachal Pradesh,20200618,569.0,372.0,8.0
Jammu and Kashmir,20200618,5406.0,2914.0,65.0
Jharkhand,20200618,1895.0,1151.0,10.0
Karnataka,20200618,7734.0,4804.0,102.0
Kerala,20200618,2697.0,1326.0,20.0
Ladakh,20200618,687.0,92.0,1.0
Madhya Pradesh,20200618,11244.0,8388.0,482.0
Maharashtra,20200618,116752.0,59166.0,5651.0
Manipur,20200618,552.0,192.0,0.0
Meghalaya,20200618,44.0,30.0,1.0
Mizoram,20200618,121.0,1.0,0.0
Nagaland,20200618,193.0,103.0,0.0
Odisha,20200618,4338.0,3047.0,11.0
Puducherry,20200618,245.0,109.0,7.0
Punjab,20200618,3497.0,2538.0,78.0
Rajasthan,20200618,13542.0,10467.0,313.0
Sikkim,20200618,70.0,4.0,0.0
Tamil Nadu,20200618,50193.0,27624.0,576.0
Telangana,20200618,5675.0,3071.0,192.0
Tripura,20200618,1135.0,556.0,1.0
Uttarakhand,20200618,2023.0,1254.0,26.0
Uttar Pradesh,20200618,14598.0,8904.0,435.0
West Bengal,20200618,12300.0,6533.0,506.0
National Total,20200618,358243.0,194325.0,12237.0
Andaman and Nicobar Islands,20200619,44.0,33.0,0.0
Andhra Pradesh,20200619,7518.0,3789.0,92.0
Arunachal Pradesh,20200619,103.0,10.0,0.0
Assam,20200619,4777.0,2654.0,9.0
Bihar,20200619,7025.0,5056.0,44.0
Chandigarh,20200619,374.0,306.0,6.0
Chhattisgarh,20200619,1946.0,1228.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200619,58.0,13.0,0.0
Delhi,20200619,49979.0,21341.0,1969.0
Goa,20200619,705.0,109.0,0.0
Gujarat,20200619,25601.0,17819.0,1591.0
Haryana,20200619,9218.0,4556.0,134.0
Himachal Pradesh,20200619,595.0,382.0,8.0
Jammu and Kashmir,20200619,5555.0,3144.0,71.0
Jharkhand,20200619,1920.0,1198.0,11.0
Karnataka,20200619,7944.0,4983.0,114.0
Kerala,20200619,2794.0,1415.0,21.0
Ladakh,20200619,687.0,95.0,1.0
Madhya Pradesh,20200619,11426.0,8632.0,486.0
Maharashtra,20200619,120504.0,60838.0,5751.0
Manipur,20200619,606.0,199.0,0.0
Meghalaya,20200619,44.0,30.0,1.0
Mizoram,20200619,130.0,1.0,0.0
Nagaland,20200619,193.0,103.0,0.0
Odisha,20200619,4512.0,3144.0,11.0
Puducherry,20200619,271.0,109.0,7.0
Punjab,20200619,3615.0,2570.0,83.0
Rajasthan,20200619,13857.0,10742.0,323.0
Sikkim,20200619,70.0,5.0,0.0
Tamil Nadu,20200619,52334.0,28641.0,625.0
Telangana,20200619,6027.0,3301.0,195.0
Tripura,20200619,1155.0,639.0,1.0
Uttarakhand,20200619,2102.0,1386.0,26.0
Uttar Pradesh,20200619,15181.0,9239.0,465.0
West Bengal,20200619,12735.0,7001.0,518.0
National Total,20200619,371605.0,204711.0,12573.0
Andaman and Nicobar Islands,20200620,45.0,35.0,0.0
Andhra Pradesh,20200620,7961.0,3917.0,96.0
Arunachal Pradesh,20200620,103.0,11.0,0.0
Assam,20200620,4904.0,3039.0,9.0
Bihar,20200620,7181.0,5098.0,50.0
Chandigarh,20200620,381.0,315.0,6.0
Chhattisgarh,20200620,2028.0,1331.0,10.0
Dadra and Nagar Haveli and Daman and Diu,20200620,62.0,14.0,0.0
Delhi,20200620,53116.0,23569.0,2035.0
Goa,20200620,725.0,118.0,0.0
Gujarat,20200620,26141.0,18159.0,1618.0
Haryana,20200620,9743.0,4889.0,144.0
Himachal Pradesh,20200620,619.0,388.0,8.0
Jammu and Kashmir,20200620,5680.0,3194.0,75.0
Jharkhand,20200620,1965.0,1332.0,11.0
Karnataka,20200620,8281.0,5210.0,124.0
Kerala,20200620,2912.0,1511.0,21.0
Ladakh,20200620,744.0,95.0,1.0
Madhya Pradesh,20200620,11582.0,8748.0,495.0
Maharashtra,20200620,124331.0,62773.0,5893.0
Manipur,20200620,681.0,218.0,0.0
Meghalaya,20200620,44.0,33.0,1.0
Mizoram,20200620,130.0,1.0,0.0
Nagaland,20200620,198.0,125.0,0.0
Odisha,20200620,4677.0,3297.0,11.0
